fundISINCode,parentCode,fundNameEN,fundNameSC,baseCurrency,shareClassCurrency,fundIndustry,fundStatus,fundRegion,fundInvestType,sharpeRatioM12,sharpeRatioM36,maxDrawdownM12,maxDrawdownM36,standardDeviationM12,standardDeviationM36,dividendFrequencyType,dividendYield,latestDividendYield,msRating,fundAssetsSize,fundSetupDate,minInitialInvestment,minSubsequentInvestment,fundManagementCompanyEN,fundManagementCompanySC,fundInvestObject,fundInvestStrategyEN,fundInvestStrategySC,fundFactSheet,fundStatement,fundAnnualReport,fundInterimReport,fundProspectus,peerGroupRankM1,peerGroupRankM3,peerGroupRankM6,peerGroupRankM12,peerGroupRankM36,netExpenseRatio,annualReportDate,managementFee,categoryId,reportDate
HK0000414935,FS0000E1P0,Bosera Investment Funds - Bosera Greater China Bond Fund Class I USD Income,博时大中华债券基金类别I美元,USD,USD,0,1,11,2,-1.07,1.04,-0.0433,-0.0446,0.0382,0.0531,A$,,,,36994179.64,2018/5/10,,,"Bosera Asset Management(Intl) Co., Ltd.",博时基金(国际)有限公司,,The Sub-Fund aims to achieve income and capital appreciation through primarily investing in Greater China fixed income securities.,,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011DRH&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011DRH&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011DRH&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011DRH&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011DRH&documenttype=1&market=1447&investmenttype=1,,,,,,,2020/12/31,0.0075,EUCA000771,2022/1/3
HK0000416062,FSUSA08BCR,JPMorgan Pacific Technology (acc) - HKD,摩根太平洋科技基金 (acc) - HKD,HKD,HKD,1,1,10,1,-0.64,1.26,-0.1706,-0.1706,0.1804,0.2221,,1.19764,0.00805,3,11542317976,2018/6/28,,,JPMorgan Funds (Asia) Limited,摩根基金（亚洲）有限公司,,"To provide long-term capital growth through a portfolio consisting primarily of securities of technology companies in the Pacific region, including Japan.",基金之投资政策为透过一个主要投资于在太平洋地区（包括日本）之科技公司之证券之投资组合，为投资者提供长远资本增值。基金亦可为投资目的而投资于衍生工具，例如远期合约、期权、认股权证及期货，并在经理人及投资经理人认为合适之有限情况下，于其投资组合内大量持有现金及以现金为本的工具。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000010QD4&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000010QD4&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000010QD4&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000010QD4&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000010QD4&documenttype=1&market=1447&investmenttype=1,80,80,92,94,60,,2020/9/30,0.015,EUCA000542,2022/1/4
HK0000426384,FS0000DWPO,CSOP Hong Kong Dollar Money Market ETF,CSOP ETF 系列 - 南方东英港元贷币市场ETF,HKD,HKD,0,1,0,3,-1.47,0.31,-0.0049,-0.0049,0.0035,0.0073,A$,,,,3788049657,2018/7/17,,,CSOP Asset Management Limited,南方东英资产管理有限公司,,"The investment objective of each Sub-Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the Underlying Index to that Sub-Fund.",子基金的投资目标，是提供紧贴3个月期HIBOR（「基准」）表现的投资成绩（扣除费用及开支前）。为了达致子基金的投资目标，基金经理将子基金的所有或绝大部分资产投资于由合资格金融机构（包括其集团公司）发行以港币计值及结算的短期存款及货币市场工具，以及由政府、准政府、国际组织及金融机构发行的债务证券。货币市场工具的例子包括商业 本票、存款证及商业票据。子基金将主要在香港进行投资。子基金可能投资的其他国家 或地区包括但不限于新加坡、澳洲及韩国。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000010SSK&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000010SSK&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000010SSK&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000010SSK&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000010SSK&documenttype=1&market=1447&investmenttype=1,,,,,,,2020/12/31,0.02,EUCA000833,2022/1/5
HK0000439601,FS0000E6PF,ChinaAMC Select Fixed Income Allocation Fund Class A USD Accumulation,华夏精选固定收益配置基金A USD Acc,USD,USD,0,1,90,2,-0.16,,-0.021,,0.0185,,,,,,85733297.65,2019/8/2,,,China Asset Management (HK) Limited,华夏基金(香港)有限公司,,The Sub-Fund seeks to achieve capital appreciation by directly or indirectly investing not less than 70% of the Net Asset Value of the Sub-Fund in fixed income and debt instruments in markets worldwide. The average portfolio maturity of the Sub-Fund will be no more than 1.6 years.,华夏精选固定收益配置基金为华夏精选基金的子基金，华夏精选基金为香港伞子式单位信托基 金，并受香港法律管辖。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000147JJ&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000147JJ&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000147JJ&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000147JJ&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000147JJ&documenttype=1&market=1447&investmenttype=1,,,,,,,2020/12/31,0.0175,EUCA000771,2022/1/4
HK0000439627,FS0000E6PF,ChinaAMC Select Fixed Income Allocation Fund Class A HKD Accumulation,华夏精选固定收益配置基金A HKD Acc,HKD,HKD,0,1,90,2,-0.14,,-0.0213,,0.0191,,,,,,671951867,2019/8/2,,,China Asset Management (HK) Limited,华夏基金(香港)有限公司,,The Sub-Fund seeks to achieve capital appreciation by directly or indirectly investing not less than 70% of the Net Asset Value of the Sub-Fund in fixed income and debt instruments in markets worldwide. The average portfolio maturity of the Sub-Fund will be no more than 1.6 years.,华夏精选固定收益配置基金为华夏精选基金的子基金，华夏精选基金为香港伞子式单位信托基 金，并受香港法律管辖。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000147JI&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000147JI&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000147JI&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000147JI&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000147JI&documenttype=1&market=1447&investmenttype=1,,,,,,,2020/12/31,0.0175,EUCA000771,2022/1/4
HK0000464252,FS0000E7WJ,E Fund (HK) Hong Kong Dollar Money Market Fund A HKD Accumulation,易方达（香港）港元货币市场基金A HKD Acc,HKD,HKD,0,1,0,3,-1.17,0.56,-0.0041,-0.0041,0.0036,0.0076,,,,,1264000000,2018/12/18,1000,1000,"E Fund Management (HK) Co., Ltd",易方达资产管理 (香港) 有限公司,,"The Sub-Fund’s sole objective is to invest in short-term deposits and high quality money market instruments. The Sub-Fund seeks to achieve a return in Hong Kong Dollars in line with prevailing money market rates in Hong Kong, with primary considerations of both capital security and liquidity. There can be no assurance that the Sub-Fund will achieve its investment objective.",子基金的唯一目标是投资于短期存款及优质货币市场工具。子基金寻求实现与香港通行货币市场利率相若的 港元回报，并主要考虑资本安全及流动性。概不保证子基金将可达致其投资目标。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011QYI&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011QYI&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011QYI&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011QYI&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011QYI&documenttype=1&market=1447&investmenttype=1,,,,,,,2020/12/31,0.001,EUCA000833,2022/1/5
HK0000467222,FS0000G6BA,E Fund Unit Trust Fund - E Fund (HK) Short-Duration Bond Fund Class A (Accumulation) (USD),易方达（香港）短期债券基金A (Accumulation) (USD),USD,USD,0,1,11,2,,,,,,,,,,,,2020/7/7,,,"E Fund Management (HK) Co., Ltd",易方达资产管理 (香港) 有限公司,,"The investment objective of the Sub-Fund is to achieve long term capital growth through investing globally in a portfolio consisting primarily of debt securities denominated in USD, EUR, HKD or offshore RMB with maturity not longer than 3 years , which aim to generate a steady flow of income in addition to capital appreciation for the Sub-Fund, including debt securities issued in emerging markets. There can be no assurance that the Sub-Fund will achieve its investment objective.",,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015HW4&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015HW4&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015HW4&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015HW4&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015HW4&documenttype=1&market=1447&investmenttype=1,80,20,9,16,,,2020/12/31,0.03,EUCA000899,2022/1/4
HK0000467263,FS0000G6BA,E Fund Unit Trust Fund - E Fund (HK) Short-Duration Bond Fund Class A (Accumulation) (HKD),易方达（香港）短期债券基金A (Accumulation) (HKD),HKD,HKD,0,1,11,2,,,,,,,,,,,,2020/7/7,,,"E Fund Management (HK) Co., Ltd",易方达资产管理 (香港) 有限公司,,"The investment objective of the Sub-Fund is to achieve long term capital growth through investing globally in a portfolio consisting primarily of debt securities denominated in USD, EUR, HKD or offshore RMB with maturity not longer than 3 years , which aim to generate a steady flow of income in addition to capital appreciation for the Sub-Fund, including debt securities issued in emerging markets. There can be no assurance that the Sub-Fund will achieve its investment objective.",,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015HW3&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015HW3&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015HW3&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015HW3&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015HW3&documenttype=1&market=1447&investmenttype=1,76,19,9,14,,,2020/12/31,0.03,EUCA000899,2022/1/4
HK0000473311,FS0000E9PR,CSOP US Dollar Money Market ETF,,USD,USD,0,1,0,3,-0.77,,,,0.0001,,A$,,,,245553756,2019/1/25,,,CSOP Asset Management Limited,南方东英资产管理有限公司,,"The investment objective of each Sub-Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the Underlying Index to that SubFund.",子基金的投资目标，是投资于短期存款及优质货币市场投资项目。子基金寻求达致与现行货币市场利率相一致的美元回报。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011WUN&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011WUN&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011WUN&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011WUN&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000011WUN&documenttype=1&market=1447&investmenttype=1,,,,,,,2020/12/31,0.02,EUCA000833,2022/1/5
HK0000478872,FS0000F622,GaoTeng WeInvest Money Market A HKD Accumulation,高腾微财货币基金A HKD Acc,HKD,HKD,0,1,0,3,-1.09,,-0.0038,,0.0035,,,,,,951866632.8,2020/4/15,1000,1000,GaoTeng Global Asset Management Limited,高腾国际资产管理有限公司,,"The principal investment objective of the Sub-Fund is to provide a high level of income while seeking preservation of capital by investing primarily in a portfolio of money market and debt instruments denominated in HKD, USD or RMB. The Sub-Fund aims to achieve its investment objective by investing at least 85% of its Net Asset Value in a range of deposits, commercial papers of leading companies and other money market instruments. The Sub-Fund may invest up to 15% of its Net Asset Value in debt securities.",本子基金的主要投资目标是透过主要投资于以港元、美元或人民币计值的货币市场及债务工具组成的投资组合，在提供高收益的同时寻求资本保值。本子基金旨在透过将其资产净值的至少85%投资于各种存款、领先公司的商业票据及其他货币市场工具，实现其投资目标。本子基金可将不超过15%的资产净值投资于债务证券。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F000013A6K&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000013A6K&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000013A6K&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000013A6K&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000013A6K&documenttype=1&market=1447&investmenttype=1,,,,,,,2020/12/31,0.003,EUCA000833,2022/1/5
HK0000489945,FS0000F7P5,ChinaAMC Select Money Market Fund Class A HKD Accumulation,华夏精选货币基金A HKD Acc,HKD,HKD,0,1,0,3,-1.66,,-0.0054,,0.0036,,,,,,50385470.51,2020/2/11,,,China Asset Management (HK) Limited,华夏基金(香港)有限公司,,,,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000013HJD&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000013HJD&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000013HJD&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000013HJD&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000013HJD&documenttype=1&market=1447&investmenttype=1,,,,,,,2020/12/31,0.0175,EUCA000833,2022/1/5
HK0000500386,FS0000D6WK,E Fund Selection Investment Series - E Fund (HK) China Equity Dividend Fund A USD Acc,易方达（香港）中国股票股息基金A （累积单位类别）,USD,USD,0,1,11,1,-1.39,,-0.2422,,0.1612,,,1.38047,0.01004,,,2019/8/29,,,"E Fund Management (HK) Co., Ltd",易方达资产管理 (香港) 有限公司,,"E Fund China Equity Dividend Fund seeks to achieve long-term capital appreciation primarily through equity-based investments in equity and equity-related securities of companies which are incorporated in, have their area of primary activity in or are related to the growth of China’s economy and are expected to achieve high dividend returns.",,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000147YQ&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000147YQ&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000147YQ&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000147YQ&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000147YQ&documenttype=1&market=1447&investmenttype=1,39,55,54,76,,,2020/12/31,0.03,EUCA000504,2022/1/3
HK0000554565,FSGBR06G1I,First Sentier Asian Bridge Fund Class I HKD,首源亚洲铁桥基金 I HKD MDis,HKD,HKD,0,1,10,4,-0.44,,-0.0617,,0.0656,,M$,1.69488,0.01448,,2993033218,2019/12/16,,,First Sentier Investors (Hong Kong) Limited,首源投资（香港）有限公司,,"The Fund provides investors with medium team capital stability, a regular income steam and the potential for capital growth over the medium to long term through investment primarily in a balanced portfolio consisting of equity or equity-related investments and fixed income debt securities issued by governments, supra-national entities, corporate or other issuers in the Asian (including Australia and New Zealand but excluding Japan) debt and securities markets. Although the Fund may invest in companies or issuers outside the Asian region, the Fund will normally invest at least 70% of its net assets in the Asian region.",本基金的目标在於透过主要投资於一项平均衡投资组合，中期内為投资者维持 资本稳定及定期收益来源，以及提供中长线资本增值潜力；该组合包含亚洲(包 括澳洲及纽西兰但不包括日本)债务及证券市场上所发行的股票相关投资及定息 债务证券。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000014M98&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000014M98&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000014M98&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000014M98&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000014M98&documenttype=1&market=1447&investmenttype=1,77,79,52,59,,,2021/6/30,0.0225,EUCA000559,2022/1/4
HK0000616265,FS0000G5X1,ChinaAMC Global Investment Grade Bond Fund Class I USD Income,,USD,USD,0,1,90,2,0.32,,-0.016,,0.0229,,A$,,,,,2020/6/15,,,China Asset Management (HK) Limited,华夏基金(香港)有限公司,,The investment objective of the Fund is to provide Unitholders with long term capital growth primarily through investing in investment grade fixed income and debt instruments in markets worldwide.,,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015GGV&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015GGV&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015GGV&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015GGV&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000015GGV&documenttype=1&market=1447&investmenttype=1,,,,,,,2020/12/31,0.05,EUCA000771,2022/1/4
HK0000672128,FS0000D17Z,E Fund (HK) Select Bond Fund A HKD Acc,易方达(香港)精选债券基金A HKD Acc,HKD,HKD,0,1,11,2,,,,,,,A$,,,,,2021/3/24,,,"E Fund Management (HK) Co., Ltd",易方达资产管理 (香港) 有限公司,,"The investment objective of E Fund Global Bond Fund is to achieve long term capital growth through investing globally in a portfolio consisting primarily of investment grade debt securities denominated in offshore RMB, USD, EUR or HKD which aim to generate a steady flow of income in addition to capital appreciation for the Sub-Fund.","易方达(香港)精选债券基金的投资目标是通过在全球投资于主要由以离岸人民币、美元、欧元或港元计价 的投资级别债务证券组成的投资组合, 旨在除资本增值外, 为本基金产生稳定收入流, 从而实现长期资本增 长。",https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000174RU&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000174RU&documenttype=76&market=1447&investmenttype=1,N/A,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000174RU&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000174RU&documenttype=1&market=1447&investmenttype=1,34,5,2,,,,,0.03,EUCA000759,2022/1/4
HK0000672136,FS0000D17Z,E Fund (HK) Select Bond Fund A HKD Inc,易方达(香港)精选债券基金A HKD Inc,HKD,HKD,0,1,11,2,,,,,,,A$,,,,,2021/3/24,,,"E Fund Management (HK) Co., Ltd",易方达资产管理 (香港) 有限公司,,"The investment objective of E Fund Global Bond Fund is to achieve long term capital growth through investing globally in a portfolio consisting primarily of investment grade debt securities denominated in offshore RMB, USD, EUR or HKD which aim to generate a steady flow of income in addition to capital appreciation for the Sub-Fund.","易方达(香港)精选债券基金的投资目标是通过在全球投资于主要由以离岸人民币、美元、欧元或港元计价 的投资级别债务证券组成的投资组合, 旨在除资本增值外, 为本基金产生稳定收入流, 从而实现长期资本增 长。",https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000174RT&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000174RT&documenttype=76&market=1447&investmenttype=1,N/A,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000174RT&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000174RT&documenttype=1&market=1447&investmenttype=1,37,5,2,,,,,0.03,EUCA000759,2022/1/4
HK0000773033,FS0000H5GR,Taikang Kaitai Hong Kong Dollar Money Market Fund A Acc,泰康开泰港元货币基金,HKD,HKD,0,1,0,3,,,,,,,,,,,,2021/9/27,10000,10000,Taikang Asset Management (Hong Kong) Company Limited,泰康资产管理 (香港) 有限公司,,The Sub-Fund’s objective is to achieve a return in Hong Kong Dollars in line with prevailing money market rates in Hong Kong.,,N/A,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00001CQZ0&documenttype=76&market=1447&investmenttype=1,N/A,N/A,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00001CQZ0&documenttype=1&market=1447&investmenttype=1,,,,,,,,0.0015,EUCA000833,2022/1/5
